sample_id,mode,payload_bytes,energy_mj,airtime_ms
ES-0001746,SingleChannel,22,23.958,35.79
ES-0001747,SingleChannel,20,24.033,36.49
ES-0001748,SingleChannel,23,23.581,34.1
ES-0001749,SingleChannel,19,25.182,37.98
ES-0001750,SingleChannel,21,24.534,35.17
ES-0001751,SingleChannel,22,23.675,35.02
ES-0001752,SingleChannel,23,25.364,36.06
ES-0001753,SingleChannel,20,24.8,37.19
ES-0001754,SingleChannel,20,23.896,36.73
ES-0001755,SingleChannel,20,24.045,34.18
ES-0001756,SingleChannel,19,23.875,35.75
ES-0001757,SingleChannel,22,24.747,36.31
ES-0001758,SingleChannel,23,25.525,37.13
ES-0001759,SingleChannel,19,24.38,35.16
ES-0001760,SingleChannel,18,24.398,35.56
ES-0001761,SingleChannel,23,23.971,36.94
ES-0001762,SingleChannel,19,25.998,35.36
ES-0001763,SingleChannel,21,24.2,35.95
ES-0001764,SingleChannel,20,23.46,38.59
ES-0001765,SingleChannel,20,24.668,36.88
ES-0001766,SingleChannel,22,23.817,35.16
ES-0001767,SingleChannel,21,24.266,36.6
ES-0001768,SingleChannel,20,24.016,34.59
ES-0001769,SingleChannel,23,24.131,36.33
ES-0001770,SingleChannel,18,22.283,35.36
ES-0001771,SingleChannel,22,23.492,37.72
ES-0001772,SingleChannel,23,23.587,36.79
ES-0001773,SingleChannel,20,24.474,37.06
ES-0001774,SingleChannel,23,24.234,36.05
ES-0001775,SingleChannel,22,23.467,35.01
ES-0001776,SingleChannel,18,24.74,36.61
ES-0001777,SingleChannel,18,23.393,37.03
ES-0001778,SingleChannel,18,25.098,37.77
ES-0001779,SingleChannel,22,24.42,35.21
ES-0001780,SingleChannel,21,25.658,35.66
ES-0001781,SingleChannel,18,24.991,38.38
ES-0001782,SingleChannel,19,24.616,35.43
ES-0001783,SingleChannel,23,23.802,36.49
ES-0001784,SingleChannel,23,23.844,36.43
ES-0001785,SingleChannel,23,24.636,36.84
ES-0001786,SingleChannel,23,24.104,36.81
ES-0001787,SingleChannel,22,25.181,36.58
ES-0001788,SingleChannel,19,24.83,36.37
ES-0001789,SingleChannel,21,24.626,38.89
ES-0001790,SingleChannel,20,24.883,36.63
ES-0001791,SingleChannel,20,25.1,33.57
ES-0001792,SingleChannel,19,25.049,36.66
ES-0001793,SingleChannel,23,23.651,36.45
ES-0001794,SingleChannel,22,25.193,39.44
ES-0001795,SingleChannel,20,21.698,35.2
ES-0001796,SingleChannel,19,24.612,36.67
ES-0001797,SingleChannel,23,23.62,37.16
ES-0001798,SingleChannel,19,25.739,34.92
ES-0001799,SingleChannel,21,22.879,35.46
ES-0001800,SingleChannel,20,24.656,35.87
ES-0001801,SingleChannel,19,24.322,36.94
ES-0001802,SingleChannel,21,22.195,38.33
ES-0001803,SingleChannel,21,23.743,33.88
ES-0001804,SingleChannel,23,23.954,35.61
ES-0001805,SingleChannel,19,24.871,37.5
ES-0001806,SingleChannel,20,22.621,35.9
ES-0001807,SingleChannel,22,23.552,37.63
ES-0001808,SingleChannel,20,24.83,38.06
ES-0001809,SingleChannel,23,24.191,36.79
ES-0001810,SingleChannel,23,24.662,35.86
ES-0001811,SingleChannel,22,24.435,35.02
ES-0001812,SingleChannel,23,24.675,35.91
ES-0001813,SingleChannel,23,24.315,35.02
ES-0001814,SingleChannel,23,24.074,38.04
ES-0001815,SingleChannel,23,24.666,35.85
ES-0001816,SingleChannel,18,24.204,35.75
ES-0001817,SingleChannel,21,23.866,37.1
ES-0001818,SingleChannel,23,24.439,35.97
ES-0001819,SingleChannel,18,23.927,37.73
ES-0001820,SingleChannel,23,24.586,35.06
ES-0001821,SingleChannel,21,25.027,36.61
ES-0001822,SingleChannel,23,24.514,36.71
ES-0001823,SingleChannel,18,22.908,34.82
ES-0001824,SingleChannel,18,24.359,36.54
ES-0001825,SingleChannel,19,24.707,35.27
ES-0001826,SingleChannel,22,24.451,36.4
ES-0001827,SingleChannel,19,23.796,35.75
ES-0001828,SingleChannel,19,22.805,36.81
ES-0001829,SingleChannel,22,23.23,37.1
ES-0001830,SingleChannel,22,26.033,36.1
ES-0001831,SingleChannel,22,24.218,34.66
ES-0001832,SingleChannel,18,23.36,38.09
ES-0001833,SingleChannel,21,24.065,36.22
ES-0001834,SingleChannel,19,24.948,38.63
ES-0001835,SingleChannel,18,24.303,34.94
ES-0001836,SingleChannel,18,23.114,35.77
ES-0001837,SingleChannel,18,24.802,35.03
ES-0001838,SingleChannel,18,25.357,36.24
ES-0001839,SingleChannel,23,23.655,36.57
ES-0001840,SingleChannel,19,24.314,37.95
ES-0001841,SingleChannel,22,23.048,37.05
ES-0001842,SingleChannel,22,25.228,36.48
ES-0001843,SingleChannel,18,22.957,35.44
ES-0001844,SingleChannel,19,23.323,33.72
ES-0001845,SingleChannel,22,23.452,35.15
ES-0001846,SingleChannel,23,22.925,36.18
ES-0001847,SingleChannel,22,23.22,36.62
ES-0001848,SingleChannel,22,24.437,37.78
ES-0001849,SingleChannel,23,22.91,33.85
ES-0001850,SingleChannel,21,25.564,35.11
ES-0001851,SingleChannel,19,24.93,35.3
ES-0001852,SingleChannel,19,25.631,35.7
ES-0001853,SingleChannel,18,24.961,36.19
ES-0001854,SingleChannel,21,25.129,34.86
ES-0001855,SingleChannel,20,23.944,37.35
ES-0001856,SingleChannel,20,24.431,36.2
ES-0001857,SingleChannel,22,23.763,36.34
ES-0001858,SingleChannel,20,25.011,36.74
ES-0001859,SingleChannel,23,23.35,37.94
ES-0001860,SingleChannel,19,23.642,35.7
ES-0001861,SingleChannel,23,25.743,35.96
ES-0001862,SingleChannel,18,25.143,34.13
ES-0001863,SingleChannel,22,23.424,36.54
ES-0001864,SingleChannel,21,24.255,35.34
ES-0001865,SingleChannel,22,24.447,36.32
ES-0001866,SingleChannel,23,25.372,36.79
ES-0001867,SingleChannel,20,25.655,35.5
ES-0001868,SingleChannel,21,24.162,36.39
ES-0001869,SingleChannel,21,25.489,37.67
ES-0001870,SingleChannel,19,23.514,35.62
ES-0001871,SingleChannel,21,25.223,35.79
ES-0001872,SingleChannel,23,23.4,34.64
ES-0001873,SingleChannel,19,23.27,36.74
ES-0001874,SingleChannel,23,22.955,35.01
ES-0001875,SingleChannel,23,24.029,38.93
ES-0001876,SingleChannel,18,23.571,36.63
ES-0001877,SingleChannel,22,22.688,35.9
ES-0001878,SingleChannel,20,25.238,35.47
ES-0001879,SingleChannel,19,25.749,36.13
ES-0001880,SingleChannel,21,22.898,36.3
ES-0001881,SingleChannel,23,25.3,37.21
ES-0001882,SingleChannel,21,24.704,35.62
ES-0001883,SingleChannel,20,26.11,35.57
ES-0001884,SingleChannel,18,23.842,35.68
ES-0001885,SingleChannel,21,23.965,36.14
ES-0001886,SingleChannel,19,23.638,33.42
ES-0001887,SingleChannel,18,23.453,34.68
ES-0001888,SingleChannel,20,22.514,35.44
ES-0001889,SingleChannel,20,23.315,36.87
ES-0001890,SingleChannel,21,23.936,36.06
ES-0001891,SingleChannel,21,22.616,36.4
ES-0001892,SingleChannel,19,24.514,38.0
ES-0001893,SingleChannel,23,23.083,37.83
ES-0001894,SingleChannel,18,23.979,36.09
ES-0001895,SingleChannel,23,22.529,36.24
ES-0001896,SingleChannel,23,24.298,34.86
ES-0001897,SingleChannel,22,24.663,34.74
ES-0001898,SingleChannel,20,24.731,35.85
ES-0001899,SingleChannel,19,23.508,36.86
ES-0001900,SingleChannel,19,23.454,34.69
ES-0001901,SingleChannel,19,24.783,36.36
ES-0001902,SingleChannel,22,24.224,35.83
ES-0001903,SingleChannel,19,23.823,36.09
ES-0001904,SingleChannel,18,23.459,36.28
ES-0001905,SingleChannel,19,24.163,36.5
ES-0001906,SingleChannel,18,23.872,38.29
ES-0001907,SingleChannel,20,23.736,36.71
ES-0001908,SingleChannel,19,24.579,36.5
ES-0001909,SingleChannel,18,24.431,36.63
ES-0001910,SingleChannel,21,24.696,36.08
ES-0001911,SingleChannel,22,24.717,36.34
ES-0001912,SingleChannel,23,25.154,34.29
ES-0001913,SingleChannel,21,22.813,37.05
ES-0001914,SingleChannel,23,23.769,35.22
ES-0001915,SingleChannel,20,24.068,35.82
ES-0001916,SingleChannel,18,24.863,36.08
ES-0001917,SingleChannel,21,22.911,36.19
ES-0001918,SingleChannel,23,24.481,35.33
ES-0001919,SingleChannel,21,23.108,38.31
ES-0001920,SingleChannel,22,24.676,34.35
ES-0001921,SingleChannel,19,25.232,34.65
ES-0001922,SingleChannel,18,24.996,36.56
ES-0001923,SingleChannel,21,24.457,38.6
ES-0001924,SingleChannel,19,24.953,37.14
ES-0001925,SingleChannel,18,25.216,36.13
ES-0001926,SingleChannel,23,25.237,36.52
ES-0001927,SingleChannel,23,23.971,35.74
ES-0001928,SingleChannel,18,24.789,36.1
ES-0001929,SingleChannel,21,24.978,35.84
ES-0001930,SingleChannel,20,24.61,35.4
ES-0001931,SingleChannel,19,24.905,35.49
ES-0001932,SingleChannel,20,25.028,36.33
ES-0001933,SingleChannel,23,25.262,36.97
ES-0001934,SingleChannel,20,25.155,36.41
ES-0001935,SingleChannel,18,24.346,34.37
ES-0001936,SingleChannel,18,24.683,37.52
ES-0001937,SingleChannel,18,24.588,36.28
ES-0001938,SingleChannel,19,24.577,37.25
ES-0001939,SingleChannel,23,22.952,34.5
ES-0001940,SingleChannel,22,22.936,35.91
ES-0001941,SingleChannel,22,24.4,36.37
ES-0001942,SingleChannel,22,24.024,35.84
ES-0001943,SingleChannel,22,25.038,36.11
ES-0001944,SingleChannel,18,24.59,34.98
ES-0001945,SingleChannel,23,23.419,36.24
ES-0001946,SingleChannel,20,23.056,38.31
ES-0001947,SingleChannel,23,24.231,37.55
ES-0001948,SingleChannel,21,23.06,35.99
ES-0001949,SingleChannel,21,23.983,36.25
ES-0001950,SingleChannel,21,25.145,35.34
ES-0001951,SingleChannel,18,24.015,36.8
ES-0001952,SingleChannel,22,24.294,37.0
ES-0001953,SingleChannel,20,25.641,32.76
ES-0001954,SingleChannel,23,24.684,35.87
ES-0001955,SingleChannel,21,24.832,35.09
ES-0001956,SingleChannel,18,23.999,34.64
ES-0001957,SingleChannel,21,23.734,36.28
ES-0001958,SingleChannel,22,23.844,37.51
ES-0001959,SingleChannel,23,24.237,34.62
ES-0001960,SingleChannel,23,23.459,34.83
ES-0001961,SingleChannel,19,24.843,35.7
ES-0001962,SingleChannel,23,25.041,37.21
ES-0001963,SingleChannel,18,25.155,36.74
ES-0001964,SingleChannel,22,23.136,40.3
ES-0001965,SingleChannel,19,23.839,37.02
ES-0001966,SingleChannel,19,26.248,37.62
ES-0001967,SingleChannel,21,25.476,38.63
ES-0001968,SingleChannel,22,23.819,35.29
ES-0001969,SingleChannel,22,24.682,37.14
ES-0001970,SingleChannel,22,23.718,35.7
ES-0001971,SingleChannel,23,25.074,37.17
ES-0001972,SingleChannel,18,25.048,37.32
ES-0001973,SingleChannel,19,24.293,38.31
ES-0001974,SingleChannel,20,23.824,35.9
ES-0001975,SingleChannel,18,23.201,35.54
ES-0001976,SingleChannel,19,23.47,35.16
ES-0001977,SingleChannel,18,23.269,37.07
ES-0001978,SingleChannel,19,24.063,37.7
ES-0001979,SingleChannel,18,24.138,36.89
ES-0001980,SingleChannel,23,25.8,37.34
ES-0001981,SingleChannel,18,24.688,36.43
ES-0001982,SingleChannel,19,24.428,38.37
ES-0001983,SingleChannel,23,23.643,37.44
ES-0001984,SingleChannel,22,24.138,36.84
ES-0001985,SingleChannel,20,23.91,34.04
ES-0001986,SingleChannel,22,24.66,36.17
ES-0001987,SingleChannel,18,23.912,35.09
ES-0001988,SingleChannel,20,26.698,36.84
ES-0001989,SingleChannel,18,22.955,37.76
ES-0001990,SingleChannel,22,24.365,36.18
ES-0001991,SingleChannel,19,24.086,38.34
ES-0001992,SingleChannel,22,25.341,35.34
ES-0001993,SingleChannel,19,24.908,36.22
ES-0001994,SingleChannel,22,25.054,36.41
ES-0001995,SingleChannel,22,25.435,36.5
ES-0001996,SingleChannel,21,23.33,37.39
ES-0001997,SingleChannel,21,23.942,36.4
ES-0001998,SingleChannel,18,24.448,35.23
ES-0001999,SingleChannel,23,24.552,36.89
ES-0002000,SingleChannel,18,24.084,34.99
ES-0002001,CRT,13,12.324,29.37
ES-0002002,CRT,13,12.314,32.3
ES-0002003,CRT,13,11.709,31.63
ES-0002004,CRT,10,12.279,31.14
ES-0002005,CRT,11,13.241,30.77
ES-0002006,CRT,10,12.287,31.73
ES-0002007,CRT,8,12.598,31.0
ES-0002008,CRT,13,12.994,30.63
ES-0002009,CRT,11,13.061,32.6
ES-0002010,CRT,13,12.528,32.57
ES-0002011,CRT,12,12.385,30.58
ES-0002012,CRT,9,12.896,31.24
ES-0002013,CRT,8,12.248,30.37
ES-0002014,CRT,12,12.501,31.06
ES-0002015,CRT,13,12.398,30.66
ES-0002016,CRT,11,11.207,29.65
ES-0002017,CRT,12,12.541,31.46
ES-0002018,CRT,8,12.368,30.24
ES-0002019,CRT,9,12.366,32.6
ES-0002020,CRT,12,12.446,31.54
ES-0002021,CRT,8,12.403,30.05
ES-0002022,CRT,10,11.926,29.96
ES-0002023,CRT,9,12.627,33.01
ES-0002024,CRT,10,12.424,31.74
ES-0002025,CRT,11,12.523,32.75
ES-0002026,CRT,9,11.834,31.18
ES-0002027,CRT,10,12.996,32.39
ES-0002028,CRT,10,12.667,32.33
ES-0002029,CRT,13,12.388,29.16
ES-0002030,CRT,8,12.33,31.06
ES-0002031,CRT,11,11.86,30.21
ES-0002032,CRT,11,12.289,32.19
ES-0002033,CRT,13,12.419,31.32
ES-0002034,CRT,9,13.062,33.54
ES-0002035,CRT,8,13.218,30.55
ES-0002036,CRT,8,12.066,33.87
ES-0002037,CRT,13,12.273,31.05
ES-0002038,CRT,13,12.369,30.68
ES-0002039,CRT,8,11.768,33.65
ES-0002040,CRT,13,12.704,32.12
ES-0002041,CRT,11,12.352,31.88
ES-0002042,CRT,11,11.766,32.24
ES-0002043,CRT,13,13.194,30.52
ES-0002044,CRT,9,11.908,30.99
ES-0002045,CRT,9,12.842,32.18
ES-0002046,CRT,12,12.534,30.62
ES-0002047,CRT,10,12.576,32.77
ES-0002048,CRT,11,12.865,31.78
ES-0002049,CRT,13,12.598,31.71
ES-0002050,CRT,13,12.342,31.71
ES-0002051,CRT,10,12.083,30.63
ES-0002052,CRT,10,12.727,32.88
ES-0002053,CRT,9,12.421,32.66
ES-0002054,CRT,9,12.162,29.76
ES-0002055,CRT,13,11.763,30.07
ES-0002056,CRT,9,11.993,31.79
ES-0002057,CRT,10,12.488,32.55
ES-0002058,CRT,12,12.448,31.08
ES-0002059,CRT,12,11.825,33.24
ES-0002060,CRT,12,12.257,29.81
ES-0002061,CRT,12,12.664,29.99
ES-0002062,CRT,8,12.404,27.99
ES-0002063,CRT,12,12.732,31.13
ES-0002064,CRT,11,12.169,31.93
ES-0002065,CRT,11,12.631,31.17
ES-0002066,CRT,12,12.555,32.1
ES-0002067,CRT,10,12.062,30.97
ES-0002068,CRT,13,12.774,32.0
ES-0002069,CRT,11,12.057,31.72
ES-0002070,CRT,11,12.456,30.43
ES-0002071,CRT,9,12.644,31.49
ES-0002072,CRT,12,12.669,32.54
ES-0002073,CRT,8,12.944,31.3
ES-0002074,CRT,13,11.834,31.77
ES-0002075,CRT,8,12.744,31.6
ES-0002076,CRT,10,12.837,29.59
ES-0002077,CRT,9,12.394,31.89
ES-0002078,CRT,12,12.651,31.84
ES-0002079,CRT,13,12.091,32.3
ES-0002080,CRT,11,12.768,33.6
ES-0002081,CRT,8,12.159,32.39
ES-0002082,CRT,10,11.933,30.66
ES-0002083,CRT,12,11.726,33.43
ES-0002084,CRT,12,12.494,31.52
ES-0002085,CRT,13,12.317,32.02
ES-0002086,CRT,12,11.895,30.87
ES-0002087,CRT,11,12.715,32.64
ES-0002088,CRT,11,11.862,31.25
ES-0002089,CRT,11,12.617,30.52
ES-0002090,CRT,11,12.752,31.8
ES-0002091,CRT,13,12.989,31.01
ES-0002092,CRT,12,12.293,31.15
ES-0002093,CRT,10,12.525,30.24
ES-0002094,CRT,10,12.597,32.88
ES-0002095,CRT,8,12.47,32.32
ES-0002096,CRT,9,12.535,31.23
ES-0002097,CRT,12,12.788,31.96
ES-0002098,CRT,12,12.539,32.5
ES-0002099,CRT,10,12.217,32.53
ES-0002100,CRT,9,11.655,30.65
ES-0002101,CRT,10,12.311,31.73
ES-0002102,CRT,11,12.08,34.12
ES-0002103,CRT,8,12.086,30.73
ES-0002104,CRT,12,11.928,31.59
ES-0002105,CRT,8,12.662,30.24
ES-0002106,CRT,10,12.079,30.84
ES-0002107,CRT,11,12.736,34.04
ES-0002108,CRT,9,12.077,31.22
ES-0002109,CRT,10,12.342,31.66
ES-0002110,CRT,11,12.432,32.24
ES-0002111,CRT,8,12.996,30.75
ES-0002112,CRT,10,12.127,30.82
ES-0002113,CRT,10,12.384,31.16
ES-0002114,CRT,12,11.954,32.24
ES-0002115,CRT,9,12.572,33.32
ES-0002116,CRT,8,12.049,33.14
ES-0002117,CRT,11,12.306,31.63
ES-0002118,CRT,9,12.627,31.22
ES-0002119,CRT,8,12.787,32.7
ES-0002120,CRT,10,12.509,30.3
ES-0002121,CRT,8,12.489,31.87
ES-0002122,CRT,8,12.219,33.47
ES-0002123,CRT,9,12.343,30.37
ES-0002124,CRT,12,11.763,31.18
ES-0002125,CRT,12,13.133,31.19
ES-0002126,CRT,13,12.974,31.34
ES-0002127,CRT,13,12.466,31.62
ES-0002128,CRT,13,12.512,31.9
ES-0002129,CRT,10,12.44,31.1
ES-0002130,CRT,12,12.113,32.21
ES-0002131,CRT,8,12.051,30.79
ES-0002132,CRT,12,12.22,30.27
ES-0002133,CRT,8,12.474,33.52
ES-0002134,CRT,9,12.393,32.16
ES-0002135,CRT,8,12.182,30.17
ES-0002136,CRT,12,12.737,32.57
ES-0002137,CRT,13,13.066,31.54
ES-0002138,CRT,13,12.432,30.67
ES-0002139,CRT,10,12.652,30.57
ES-0002140,CRT,12,11.973,31.29
ES-0002141,CRT,9,12.273,31.57
ES-0002142,CRT,8,11.867,30.65
ES-0002143,CRT,9,12.131,30.49
ES-0002144,CRT,9,12.131,31.49
ES-0002145,CRT,9,12.063,32.16
ES-0002146,CRT,13,12.176,30.76
ES-0002147,CRT,10,13.045,33.47
ES-0002148,CRT,8,12.136,31.64
ES-0002149,CRT,8,12.575,32.13
ES-0002150,CRT,12,12.706,32.32
ES-0002151,CRT,13,12.551,32.77
ES-0002152,CRT,10,12.5,32.24
ES-0002153,CRT,12,12.832,31.03
ES-0002154,CRT,12,12.45,31.78
ES-0002155,CRT,13,11.464,32.64
ES-0002156,CRT,13,12.68,32.21
ES-0002157,CRT,13,12.502,30.57
ES-0002158,CRT,9,12.092,32.5
ES-0002159,CRT,11,11.781,30.11
ES-0002160,CRT,10,11.789,31.15
ES-0002161,CRT,13,12.12,30.95
ES-0002162,CRT,9,12.416,29.48
ES-0002163,CRT,9,12.546,30.5
ES-0002164,CRT,9,11.66,30.87
ES-0002165,CRT,8,12.329,32.08
ES-0002166,CRT,13,12.941,32.14
ES-0002167,CRT,13,13.316,30.57
ES-0002168,CRT,8,12.945,31.64
ES-0002169,CRT,11,11.837,31.08
ES-0002170,CRT,12,12.508,29.39
ES-0002171,CRT,10,12.716,29.88
ES-0002172,CRT,11,12.653,30.64
ES-0002173,CRT,13,12.493,33.42
ES-0002174,CRT,9,12.371,31.19
ES-0002175,CRT,10,12.093,31.32
ES-0002176,CRT,8,12.435,31.92
ES-0002177,CRT,8,12.546,31.02
ES-0002178,CRT,11,12.656,32.8
ES-0002179,CRT,9,12.001,32.37
ES-0002180,CRT,10,12.726,33.24
ES-0002181,CRT,8,12.621,31.87
ES-0002182,CRT,11,12.028,31.17
ES-0002183,CRT,8,12.181,31.88
ES-0002184,CRT,11,11.741,32.92
ES-0002185,CRT,9,12.379,32.18
ES-0002186,CRT,8,12.278,30.57
ES-0002187,CRT,9,12.453,32.11
ES-0002188,CRT,9,12.104,31.82
ES-0002189,CRT,10,12.518,31.76
ES-0002190,CRT,10,12.148,30.79
ES-0002191,CRT,12,11.635,31.99
ES-0002192,CRT,8,13.041,31.13
ES-0002193,CRT,12,12.33,31.08
ES-0002194,CRT,12,12.349,30.55
ES-0002195,CRT,13,12.19,31.72
ES-0002196,CRT,8,12.481,30.53
ES-0002197,CRT,8,12.143,31.99
ES-0002198,CRT,13,12.403,31.54
ES-0002199,CRT,8,12.103,30.35
ES-0002200,CRT,9,12.575,32.3
ES-0002201,CRT,8,12.557,30.19
ES-0002202,CRT,9,11.558,31.8
ES-0002203,CRT,13,12.621,30.36
ES-0002204,CRT,10,12.393,31.62
ES-0002205,CRT,8,12.632,32.22
ES-0002206,CRT,8,13.041,30.12
ES-0002207,CRT,13,12.272,31.0
ES-0002208,CRT,13,11.916,30.53
ES-0002209,CRT,8,12.748,32.73
ES-0002210,CRT,9,12.768,31.66
ES-0002211,CRT,12,12.288,32.2
ES-0002212,CRT,13,12.923,32.88
ES-0002213,CRT,13,12.39,33.55
ES-0002214,CRT,10,12.246,29.49
ES-0002215,CRT,13,12.081,29.9
ES-0002216,CRT,11,11.763,31.13
ES-0002217,CRT,9,11.294,31.1
ES-0002218,CRT,11,12.07,29.7
ES-0002219,CRT,10,12.151,31.98
ES-0002220,CRT,12,11.988,30.98
ES-0002221,CRT,11,12.414,32.46
ES-0002222,CRT,8,13.018,31.0
ES-0002223,CRT,13,12.853,31.49
ES-0002224,CRT,11,12.814,32.65
ES-0002225,CRT,10,11.938,30.94
ES-0002226,CRT,8,12.599,32.9
ES-0002227,CRT,12,11.723,31.92
ES-0002228,CRT,12,12.282,31.4
ES-0002229,CRT,10,12.107,32.41
ES-0002230,CRT,11,12.822,31.26
ES-0002231,CRT,11,12.779,31.44
ES-0002232,CRT,10,12.482,32.46
ES-0002233,CRT,11,13.25,29.94
ES-0002234,CRT,12,12.894,31.37
ES-0002235,CRT,9,12.426,30.7
ES-0002236,CRT,11,12.363,32.42
ES-0002237,CRT,11,12.496,33.62
ES-0002238,CRT,12,12.447,30.35
ES-0002239,CRT,12,11.68,32.12
ES-0002240,CRT,12,11.882,32.09
ES-0002241,CRT,10,13.355,31.35
ES-0002242,CRT,9,12.055,33.09
ES-0002243,CRT,9,12.297,32.43
ES-0002244,CRT,11,12.24,32.95
ES-0002245,CRT,9,12.46,29.63
ES-0002246,CRT,11,12.599,31.07
ES-0002247,CRT,13,12.284,34.03
ES-0002248,CRT,10,12.099,31.74
ES-0002249,CRT,12,12.793,29.4
ES-0002250,CRT,8,12.467,29.58
ES-0002251,CRT,12,12.197,30.07
ES-0002252,CRT,10,12.291,31.17
ES-0002253,CRT,8,12.114,32.81
ES-0002254,CRT,11,12.595,32.51
ES-0002255,CRT,12,12.693,30.85
ES-0002256,CRT,8,12.573,31.97
ES-0002257,CRT,12,12.179,31.63
ES-0002258,CRT,12,12.844,30.86
ES-0002259,CRT,9,13.002,30.98
ES-0002260,CRT,9,12.911,32.11
ES-0002261,CRT,10,11.825,32.45
ES-0002262,CRT,10,12.39,30.58
ES-0002263,CRT,10,13.44,31.13
ES-0002264,CRT,9,12.288,31.38
ES-0002265,CRT,13,12.378,30.33
ES-0002266,CRT,12,12.016,31.23
ES-0002267,CRT,13,12.111,34.22
ES-0002268,CRT,8,12.004,30.76
ES-0002269,CRT,8,12.061,32.93
ES-0002270,CRT,9,12.7,31.05
ES-0002271,CRT,11,12.839,31.12
ES-0002272,CRT,9,12.494,32.34
ES-0002273,CRT,9,12.128,33.47
ES-0002274,CRT,12,11.952,28.99
ES-0002275,CRT,10,12.097,29.77
ES-0002276,CRT,10,12.08,31.66
ES-0002277,CRT,12,11.0,30.54
ES-0002278,CRT,12,12.395,31.3
ES-0002279,CRT,10,11.666,28.97
ES-0002280,CRT,9,11.993,32.19
ES-0002281,CRT,12,12.605,30.69
ES-0002282,CRT,13,11.939,31.97
ES-0002283,CRT,12,12.435,29.93
ES-0002284,CRT,10,11.367,30.17
ES-0002285,CRT,11,12.402,31.07
ES-0002286,CRT,9,12.803,30.02
ES-0002287,CRT,13,13.01,30.22
ES-0002288,CRT,10,12.366,31.96
ES-0002289,CRT,11,11.529,31.62
ES-0002290,CRT,9,12.751,31.6
ES-0002291,CRT,12,12.27,31.0
ES-0002292,CRT,9,12.476,31.23
ES-0002293,CRT,12,12.401,30.89
ES-0002294,CRT,8,11.815,32.24
ES-0002295,CRT,8,12.313,33.01
ES-0002296,CRT,13,12.926,31.76
ES-0002297,CRT,13,12.89,32.22
ES-0002298,CRT,10,11.998,32.22
ES-0002299,CRT,12,13.013,30.62
ES-0002300,CRT,9,13.298,31.46
ES-0002301,CRT,11,12.442,32.42
ES-0002302,CRT,13,12.474,31.88
ES-0002303,CRT,13,13.044,31.81
ES-0002304,CRT,12,11.606,30.94
ES-0002305,CRT,8,12.12,32.12
ES-0002306,CRT,13,12.651,31.19
ES-0002307,CRT,10,12.076,30.58
ES-0002308,CRT,13,12.713,31.22
ES-0002309,CRT,13,12.695,31.06
ES-0002310,CRT,9,12.241,31.44
ES-0002311,CRT,13,12.89,33.66
ES-0002312,CRT,13,12.315,31.57
ES-0002313,CRT,9,12.206,33.42
ES-0002314,CRT,10,12.498,31.21
ES-0002315,CRT,9,12.63,32.33
ES-0002316,CRT,11,11.808,31.66
ES-0002317,CRT,12,12.644,31.33
ES-0002318,CRT,8,12.554,31.65
ES-0002319,CRT,8,12.761,30.88
ES-0002320,CRT,9,12.778,31.67
ES-0002321,CRT,13,12.673,32.8
ES-0002322,CRT,12,12.434,31.77
ES-0002323,CRT,12,12.401,32.44
ES-0002324,CRT,12,12.326,30.88
ES-0002325,CRT,8,11.333,31.09
ES-0002326,CRT,11,12.132,32.61
ES-0002327,CRT,10,11.833,31.67
ES-0002328,CRT,10,12.442,30.85
ES-0002329,CRT,8,12.113,31.97
ES-0002330,CRT,8,12.868,30.44
ES-0002331,CRT,11,12.884,31.95
ES-0002332,CRT,9,12.14,32.05
ES-0002333,CRT,11,11.931,32.62
ES-0002334,CRT,12,12.615,31.27
ES-0002335,CRT,11,11.995,32.66
ES-0002336,CRT,10,11.863,29.87
ES-0002337,CRT,8,12.058,31.29
ES-0002338,CRT,12,12.9,32.33
ES-0002339,CRT,8,12.713,32.69
ES-0002340,CRT,8,12.72,31.54
ES-0002341,CRT,13,12.299,29.67
ES-0002342,CRT,12,13.347,30.64
ES-0002343,CRT,10,12.568,30.62
ES-0002344,CRT,13,13.278,31.24
ES-0002345,CRT,8,12.008,31.19
ES-0002346,CRT,8,11.583,31.89
ES-0002347,CRT,13,12.392,27.96
ES-0002348,CRT,10,12.169,31.63
ES-0002349,CRT,10,12.923,32.26
ES-0002350,CRT,11,12.924,29.9
ES-0002351,CRT,11,12.134,30.78
ES-0002352,CRT,11,12.0,31.56
ES-0002353,CRT,9,12.202,31.84
ES-0002354,CRT,13,11.876,30.5
ES-0002355,CRT,13,12.457,30.84
ES-0002356,CRT,9,11.997,29.96
ES-0002357,CRT,11,12.982,32.76
ES-0002358,CRT,10,12.462,32.64
ES-0002359,CRT,8,12.088,30.33
ES-0002360,CRT,11,12.515,31.19
ES-0002361,CRT,12,12.184,32.04
ES-0002362,CRT,12,11.572,28.97
ES-0002363,CRT,9,12.108,30.72
ES-0002364,CRT,11,12.564,30.9
ES-0002365,CRT,12,12.694,33.33
ES-0002366,CRT,9,13.006,33.03
ES-0002367,CRT,12,11.619,32.58
ES-0002368,CRT,9,12.495,30.96
ES-0002369,CRT,13,12.778,30.71
ES-0002370,CRT,13,12.241,29.64
ES-0002371,CRT,9,13.131,32.29
ES-0002372,CRT,10,12.694,29.7
ES-0002373,CRT,9,12.242,30.21
